xx,yy,zz,label,correlation
-6.5958,51.152,-32.8351,healthy control,0.773752667
-5.44332,51.4219,-33.3122,healthy control,0.781410833
-4.15723,52.5401,-31.3602,healthy control,0.776679778
-10.6805,49.6552,-36.5695,healthy control,0.763182944
29.7394,0.717132,-15.9013,healthy control,0.550343944
28.7166,-3.45885,-21.4457,healthy control,0.5911105
32.1526,0.202292,-17.1279,healthy control,0.652800506
32.3761,0.59544,-16.0185,healthy control,0.594337611
33.1584,2.79928,-13.2752,healthy control,0.547193278
36.0029,1.20758,-16.7059,healthy control,0.622333944
32.7831,1.53291,-16.4971,healthy control,0.62287115
34.6681,0.437476,-15.6161,healthy control,0.681518867
20.5453,30.2571,-16.58,healthy control,0.657979611
19.4202,20.7987,-23.5692,healthy control,0.59083585
27.3142,-2.14,-26.7903,healthy control,0.691063572
18.7068,-0.940594,-31.9674,healthy control,0.617610759
15.3319,4.63931,-34.1733,healthy control,0.723909611
17.0475,3.36342,-32.2896,healthy control,0.6544755
18.5611,8.69536,-32.6062,healthy control,0.706808428
20.1352,7.20709,-29.2609,healthy control,0.742521167
19.4723,5.17826,-32.6506,healthy control,0.6932265
24.4663,41.3243,9.64719,healthy control,0.794108611
35.9472,18.6921,10.7315,healthy control,0.875959611
37.9125,15.0423,10.0417,healthy control,0.863899444
31.4458,19.1863,8.87352,healthy control,0.743314611
29.7346,28.3643,11.6424,healthy control,0.840047
35.8393,20.4821,11.7852,healthy control,0.841520556
33.8153,28.3287,10.2989,healthy control,0.801858556
28.6441,32.4817,6.53792,healthy control,0.775589444
24.7209,40.2045,3.78498,healthy control,0.780934722
31.9261,31.9431,11.565,healthy control,0.817360222
31.7205,28.4618,11.869,healthy control,0.841264278
36.4535,27.0636,13.0028,healthy control,0.817637611
42.0215,6.09212,8.89078,healthy control,0.8450415
42.5165,21.3576,14.7285,healthy control,0.848336167
44.7558,11.9812,10.8931,healthy control,0.8026785
44.4244,4.48796,7.68512,healthy control,0.758500111
40.5074,6.0055,9.08442,healthy control,0.828282667
35.3756,24.2825,11.6239,healthy control,0.815219333
42.4696,13.8755,13.2552,healthy control,0.858362556
42.1286,15.9934,11.8302,healthy control,0.836386111
44.7478,10.954,12.0364,healthy control,0.824491556
45.4251,7.2238,10.3087,healthy control,0.819067333
42.3258,12.5318,9.8874,healthy control,0.802300333
45.6631,-6.76613,2.32708,healthy control,0.789787722
39.2184,-18.793,-8.86893,healthy control,0.780502333
39.6335,-20.2455,-8.49633,healthy control,0.780471222
40.1613,-18.2868,-7.7665,healthy control,0.778375444
37.7863,-22.0081,-13.4633,healthy control,0.790086056
40.5334,-16.7647,-5.50881,healthy control,0.768890611
40.1822,-18.7237,-7.6087,healthy control,0.739778056
39.7114,-20.0769,-8.60717,healthy control,0.770469167
43.6689,-11.7182,-0.54912,healthy control,0.786224944
45.7414,-15.1463,-0.70705,healthy control,0.802655333
41.0914,-15.018,-4.87922,healthy control,0.789284944
47.7651,-3.32964,7.78415,healthy control,0.801632
14.9111,-28.6264,-39.8509,healthy control,0.848051778
15.546,-29.0452,-39.4466,healthy control,0.836725333
12.1196,-26.665,-41.0693,healthy control,0.862558389
12.6044,-26.8788,-39.4258,healthy control,0.86802
15.739,-28.1088,-36.4521,healthy control,0.842098278
18.4963,-30.526,-33.8785,healthy control,0.843981944
13.4289,-26.9451,-38.0796,healthy control,0.861236
14.0362,-27.3877,-38.8607,healthy control,0.834385833
13.0413,-26.971,-38.786,healthy control,0.841631056
24.1572,-29.5412,-27.8659,healthy control,0.847831444
16.9715,-29.7958,-35.8566,healthy control,0.838275222
15.7583,-28.8876,-36.9911,healthy control,0.855387667
28.5658,-30.1718,-24.7582,healthy control,0.830033167
-16.2209,5.45793,-52.1737,healthy control,0.875654944
-14.8052,1.43045,-51.8742,healthy control,0.867643167
-15.8949,7.23124,-51.5373,healthy control,0.842671556
-12.354,-7.24632,-53.6718,healthy control,0.876016389
-13.5122,-4.43546,-52.7822,healthy control,0.876464833
-15.3594,1.72919,-52.7129,healthy control,0.876603
-15.6551,5.89068,-51.7411,healthy control,0.870304389
-15.8399,9.88716,-50.8645,healthy control,0.843493889
-14.9942,1.77502,-52.4328,healthy control,0.852977611
-15.9463,4.7321,-51.9957,healthy control,0.869284611
-15.2294,0.161581,-52.5773,healthy control,0.853885833
-14.9684,1.00629,-52.8578,healthy control,0.860774333
-15.3138,7.43405,-50.3274,healthy control,0.853992333
-12.0094,-6.90689,-52.9346,healthy control,0.872423444
-18.1226,22.475,-47.1334,healthy control,0.841635222
-19.1201,39.3738,-39.2437,healthy control,0.820019444
-18.7886,24.1481,-46.8367,healthy control,0.859437111
-18.8247,40.2844,-38.6936,healthy control,0.825013667
-19.1148,34.0127,-43.2397,healthy control,0.829009944
-17.9985,40.4088,-38.2056,healthy control,0.807413778
-18.527,26.1586,-45.7246,healthy control,0.829407722
-18.7494,37.1298,-40.9425,healthy control,0.833537833
-19.1621,27.3282,-48.1476,healthy control,0.849173056
-15.6321,13.0095,-53.4077,healthy control,0.8521015
-17.4348,14.9901,-52.8128,healthy control,0.8449265
-17.0453,17.9162,-51.3657,healthy control,0.834194
-14.8522,12.2419,-51.0729,healthy control,0.849534222
-17.5049,29.1429,-44.0291,healthy control,0.836916611
-17.781,19.6296,-49.7133,healthy control,0.841122667
21.3331,8.09546,-5.29732,healthy control,0.417902333
24.0411,7.06899,-5.51255,healthy control,0.398116406
27.6172,4.2352,-7.96571,healthy control,0.556839944
26.2825,4.22235,-6.75033,healthy control,0.504111056
24.7582,5.52627,-7.67698,healthy control,0.442657644
23.4432,4.69335,-6.11805,healthy control,0.401667672
26.1167,3.68822,-10.186,healthy control,0.5662247
22.218,7.72831,-7.22173,healthy control,0.42916025
23.8208,-7.4388,-22.9883,healthy control,0.614951244
28.6793,-1.24714,-13.7665,healthy control,0.652252889
28.2152,-0.42899,-13.8438,healthy control,0.595888944
29.4086,-2.38371,-13.6627,healthy control,0.652078389
20.7867,-3.64618,-22.7385,healthy control,0.678300694
22.5232,-4.91457,-23.6516,healthy control,0.693755817
15.0656,0.357178,-29.3275,healthy control,0.667359444
26.3527,-5.30283,-19.4978,healthy control,0.676463144
22.5807,-2.84516,-24.2998,healthy control,0.650194644
13.3025,45.8798,-0.951083,healthy control,0.706788333
11.9902,35.7866,-10.6133,healthy control,0.690837556
15.3445,48.214,1.16558,healthy control,0.706743833
12.208,22.0232,-20.2688,healthy control,0.7216125
12.9736,29.4443,-11.9507,healthy control,0.723243778
13.138,42.7566,-5.05942,healthy control,0.691887722
13.1963,38.0619,-5.36313,healthy control,0.679079167
17.5383,44.0436,0.0366536,healthy control,0.711109556
18.8106,39.4619,4.80938,healthy control,0.718963833
17.7464,44.8904,1.39747,healthy control,0.722578111
27.5729,31.4968,7.43325,healthy control,0.749758944
28.3176,31.3258,8.94283,healthy control,0.731904278
33.2515,20.4984,6.74109,healthy control,0.774356722
34.5964,16.6805,7.60578,healthy control,0.7618365
31.2484,19.8362,7.61876,healthy control,0.6620615
33.6794,21.4687,9.58697,healthy control,0.759610056
28.3475,27.1623,7.83255,healthy control,0.732697222
27.8662,29.4409,6.7453,healthy control,0.676273378
27.8271,33.4965,10.9379,healthy control,0.756952611
28.2658,29.7348,10.1035,healthy control,0.764294556
29.0474,31.9471,9.85364,healthy control,0.733932222
43.536,-1.65965,1.05359,healthy control,0.679155844
39.6263,-11.7648,-7.78608,healthy control,0.708751111
41.4097,-2.14001,1.31361,healthy control,0.740982778
37.5144,-16.4618,-10.6522,healthy control,0.71835835
41.5254,-10.6149,-3.78419,healthy control,0.752826
43.9723,-7.7583,-1.86752,healthy control,0.757300111
43.6599,-5.45864,-0.645529,healthy control,0.743472222
38.5332,-14.9244,-10.1806,healthy control,0.723821611
40.4994,-13.4753,-6.54592,healthy control,0.719457159
37.9439,-18.1314,-11.5907,healthy control,0.759176111
39.7238,-16.7569,-9.78115,healthy control,0.744392111
41.8131,-8.08731,-1.92273,healthy control,0.761465778
21.9952,-27.6404,-33.9405,healthy control,0.724795306
26.182,-24.1212,-25.7885,healthy control,0.711567756
20.9738,-27.441,-34.3831,healthy control,0.772021556
29.5072,-27.8347,-26.6875,healthy control,0.7350535
29.1851,-24.0105,-21.045,healthy control,0.649240094
23.4068,-27.5898,-31.6373,healthy control,0.601182739
32.4572,-21.2295,-17.05,healthy control,0.719953167
16.7586,-25.97,-36.3441,healthy control,0.728788056
25.5603,-23.7884,-29.2481,healthy control,0.669953358
9.2695,-21.3411,-42.824,healthy control,0.755214778
21.8848,-25.9238,-33.2995,healthy control,0.733331833
17.0724,-27.2805,-39.0013,healthy control,0.769509611
21.9951,-25.7175,-32.7495,healthy control,0.742176833
8.3247,-20.8298,-45.2142,healthy control,0.800104111
-9.47282,-3.53822,-51.8656,healthy control,0.789323556
-7.42226,-9.45835,-52.2624,healthy control,0.786742222
-7.42227,-6.2354,-50.0551,healthy control,0.814964278
-6.05274,-8.06687,-51.1647,healthy control,0.812761611
-3.77,-11.0163,-47.4698,healthy control,0.806586722
1.29263,-16.3377,-50.2522,healthy control,0.819649667
1.36401,-16.8971,-49.0319,healthy control,0.826538333
1.84505,-15.1077,-48.1893,healthy control,0.821385
-0.758575,-14.1882,-50.4915,healthy control,0.8000155
-1.93728,-11.7374,-50.7161,healthy control,0.784172111
-12.1506,-0.729615,-52.1545,healthy control,0.782181222
9.8583,-21.054,-44.3906,healthy control,0.761577333
-4.99408,-8.88756,-51.6314,healthy control,0.8167225
-11.7462,-0.687812,-52.897,healthy control,0.784653389
-15.0545,12.0926,-49.8037,healthy control,0.819410444
-15.6411,8.89599,-52.5412,healthy control,0.830334778
-14.5248,14.0822,-49.1201,healthy control,0.806770444
-17.8851,26.2615,-45.4922,healthy control,0.7754795
-5.78614,-9.48695,-51.9116,healthy control,0.821733444
-10.184,-0.720323,-49.1957,healthy control,0.784225611
-17.7464,20.5049,-48.1013,healthy control,0.842377389
-15.9472,18.1016,-49.5976,healthy control,0.835676444
-13.0245,12.401,-46.8152,healthy control,0.7732605
-18.1142,26.5843,-47.181,healthy control,0.826499556
-12.7437,19.9876,-46.1328,healthy control,0.769122833
-16.5108,38.1796,-38.7547,healthy control,0.776334056
-17.2229,29.1922,-44.9154,healthy control,0.796684778
-17.2235,21.2248,-48.5875,healthy control,0.839813
21.9615,-1.97013,-11.4793,healthy control,0.680222789
23.179,-0.779031,-8.08705,healthy control,0.632359273
18.113,-2.36953,-13.81,healthy control,0.684781183
20.1318,-2.97547,-14.337,healthy control,0.640537253
18.8099,-0.134312,-10.7387,healthy control,0.591241189
22.8205,-0.397909,-8.94891,healthy control,0.624793111
12.693,0.456346,-16.6358,healthy control,0.708655744
20.7284,-1.90881,-9.73779,healthy control,0.628580111
9.24461,7.61025,-17.8856,healthy control,0.745012944
11.1697,0.962763,-22.4115,healthy control,0.717790778
7.74825,2.97165,-19.2113,healthy control,0.705957722
7.51163,18.6805,-6.95426,healthy control,0.722617389
7.8527,29.5971,-1.37621,healthy control,0.725094111
10.3071,-0.333621,-22.1971,healthy control,0.726426056
8.39094,-0.560656,-21.9937,healthy control,0.735873444
9.94795,33.4727,3.50396,healthy control,0.745869667
7.19428,26.085,-2.31901,healthy control,0.694191483
5.3421,28.3376,-0.701606,healthy control,0.722826333
22.1017,24.8507,13.8433,healthy control,0.770990667
23.2273,20.0886,13.1507,healthy control,0.748703278
15.3733,29.9887,12.8592,healthy control,0.7730265
20.4327,23.847,13.7155,healthy control,0.787506778
21.57,23.9,14.0676,healthy control,0.775460556
20.142,21.9317,12.6851,healthy control,0.790701167
12.3769,35.5074,13.1578,healthy control,0.790093167
20.719,23.6934,12.6682,healthy control,0.784540389
18.151,24.4882,13.3089,healthy control,0.754781222
23.4658,14.7978,14.4773,healthy control,0.785515778
19.2261,24.4923,12.8868,healthy control,0.766689444
31.3195,17.0988,17.333,healthy control,0.815040889
34.6201,8.63347,15.6315,healthy control,0.8134245
33.3812,7.68831,15.8996,healthy control,0.794023222
32.7854,13.9074,16.9123,healthy control,0.797092389
34.0599,9.61883,16.1302,healthy control,0.797966056
32.8947,12.7266,15.8786,healthy control,0.811803056
32.4168,12.0245,17.2645,healthy control,0.809971667
31.7756,17.1213,17.8452,healthy control,0.806518333
31.156,14.956,16.3597,healthy control,0.817758389
33.9385,8.23437,14.8882,healthy control,0.808984444
34.4495,7.64374,15.365,healthy control,0.810554611
35.937,-13.8234,4.21296,healthy control,0.779505111
36.4269,-12.6587,5.2626,healthy control,0.759208833
36.9243,-8.39051,8.11986,healthy control,0.751365722
38.2426,-0.568376,12.8186,healthy control,0.776144167
36.4533,1.0331,13.5588,healthy control,0.774454056
37.4546,4.83779,14.2689,healthy control,0.798554278
36.7374,-10.6092,7.07667,healthy control,0.761772778
37.2646,-4.97449,10.5604,healthy control,0.774757556
36.9725,-6.25723,10.003,healthy control,0.756021
38.0592,-2.05608,11.6862,healthy control,0.776648778
38.111,-0.289427,12.5309,healthy control,0.8028195
38.0602,-2.50544,11.5913,healthy control,0.762687722
26.8255,-23.3099,-11.0805,healthy control,0.845544389
14.6313,-29.121,-28.7382,healthy control,0.844419056
24.6221,-25.0429,-15.6861,healthy control,0.826361111
19.8855,-26.8256,-22.5173,healthy control,0.803570389
27.6069,-24.0516,-13.3405,healthy control,0.812271389
23.2237,-25.5934,-17.8126,healthy control,0.814708778
31.4659,-20.2198,-5.61063,healthy control,0.810419556
24.7064,-23.6915,-14.674,healthy control,0.797600889
22.886,-24.2711,-16.2423,healthy control,0.801252056
16.9162,-26.8841,-24.5011,healthy control,0.816636444
22.2372,-27.1398,-19.4647,healthy control,0.835222
24.6596,-25.2209,-16.1634,healthy control,0.821799333
33.9825,-18.7139,-2.83206,healthy control,0.798371389
10.8155,-27.4259,-33.472,healthy control,0.820126833
10.0901,-26.3604,-34.0104,healthy control,0.816092222
12.975,-27.068,-31.0319,healthy control,0.814449889
12.893,-29.1323,-32.3053,healthy control,0.819155
10.3848,-27.4047,-32.7584,healthy control,0.829372
12.1532,-27.9396,-32.909,healthy control,0.828839778
10.8843,-27.22,-33.0768,healthy control,0.817057556
9.33523,-26.429,-34.0348,healthy control,0.833686667
11.8065,-28.64,-33.6204,healthy control,0.814254722
18.5154,-30.4805,-28.0239,healthy control,0.81466
15.1857,-30.0239,-30.534,healthy control,0.812514167
18.4067,-30.1345,-28.5063,healthy control,0.8087525
20.1006,-29.5389,-27.1768,healthy control,0.810739444
-4.87216,-17.7891,-44.0988,healthy control,0.827327833
-9.19187,-14.9992,-48.0558,healthy control,0.825019056
-8.2564,-16.7564,-48.4437,healthy control,0.816699167
-2.28078,-21.9787,-44.1987,healthy control,0.834845778
3.79873,-24.0305,-40.5562,healthy control,0.817277611
-2.22284,-21.2665,-43.831,healthy control,0.829783167
7.91372,-26.8437,-36.0897,healthy control,0.800299722
6.28133,-25.3149,-38.2606,healthy control,0.799407778
-1.67856,-21.9504,-42.4399,healthy control,0.824622278
2.63169,-24.1161,-40.0164,healthy control,0.842630278
-8.15318,-16.5692,-48.3795,healthy control,0.842882111
-5.84472,-16.5006,-47.132,healthy control,0.831997556
-5.69089,-17.481,-46.0134,healthy control,0.829091056
-7.81905,-16.2035,-47.5174,healthy control,0.832515333
15.5621,-3.24707,-23.3482,healthy control,0.686971672
13.9679,-3.82671,-24.3401,healthy control,0.687815556
12.1217,-6.92205,-27.3568,healthy control,0.631844278
11.941,0.0805766,-28.3441,healthy control,0.6789895
24.716,-1.76415,-11.6667,healthy control,0.727871611
18.2178,-5.0061,-20.2829,healthy control,0.699135
16.9,-4.08742,-21.1891,healthy control,0.721580111
20.388,-6.41402,-20.2269,healthy control,0.679563722
14.8096,-0.207135,-23.0724,healthy control,0.728272056
12.9395,42.0113,3.45977,healthy control,0.743260611
13.5463,37.3777,3.84342,healthy control,0.721128628
12.0861,40.8008,4.26036,healthy control,0.733454556
11.2547,38.7131,1.83643,healthy control,0.713517167
15.0183,34.4944,7.89131,healthy control,0.688236989
12.6292,40.1392,3.82957,healthy control,0.701196828
14.6176,34.7077,9.38373,healthy control,0.683882222
8.61949,40.9175,3.00586,healthy control,0.711186133
13.9223,39.355,8.72568,healthy control,0.729006167
14.023,38.9888,2.33362,healthy control,0.702030094
31.2485,14.6254,14.8421,healthy control,0.805510278
28.1088,19.6017,14.0442,healthy control,0.807368333
24.9224,25.8208,12.0548,healthy control,0.807337389
35.4492,8.87556,11.9953,healthy control,0.802870667
30.7764,12.8061,12.1567,healthy control,0.809059333
30.6494,16.1362,12.8661,healthy control,0.79961
27.7267,19.2409,13.1076,healthy control,0.799746278
24.7287,25.0518,13.3436,healthy control,0.794626778
25.0441,22.9654,13.0726,healthy control,0.7925145
22.9678,27.8825,10.9555,healthy control,0.7799995
24.0766,28.087,14.5877,healthy control,0.781253556
25.5062,-19.5078,-14.4213,healthy control,0.817070778
26.792,-22.5018,-16.4644,healthy control,0.813584556
26.1038,-23.4113,-16.9661,healthy control,0.783953278
28.2841,-20.8431,-14.0343,healthy control,0.750353333
34.3046,-12.1441,-0.20947,healthy control,0.806990611
34.953,-13.2885,-1.55588,healthy control,0.804541056
36.3777,-11.2693,1.45317,healthy control,0.788535333
37.9314,-6.2889,5.93111,healthy control,0.806820833
28.6708,-19.3898,-10.3798,healthy control,0.814781278
33.2055,-13.9629,-2.61264,healthy control,0.827082222
25.0274,-21.9041,-16.7411,healthy control,0.830594222
25.8718,-23.0207,-17.6608,healthy control,0.813828222
34.1916,-14.2082,-1.64535,healthy control,0.789252278
14.1097,-24.2307,-29.5626,healthy control,0.839883278
11.3264,-25.6076,-34.6777,healthy control,0.820710833
18.2974,-25.2984,-28.004,healthy control,0.818405444
11.8034,-25.8116,-32.5972,healthy control,0.827719778
7.57131,-22.1116,-34.4183,healthy control,0.845978
6.72779,-20.7127,-35.6438,healthy control,0.836026
-0.215053,-14.9765,-40.1268,healthy control,0.806975389
-6.95033,-9.97208,-42.407,healthy control,0.755944389
7.02018,-22.0664,-34.7718,healthy control,0.840927
1.99179,-18.4875,-38.1152,healthy control,0.842498444
14.3524,-24.198,-29.9252,healthy control,0.840334111
14.0453,-25.1814,-30.0833,healthy control,0.844800611
9.94208,-23.398,-32.3038,healthy control,0.843715556
6.74206,-22.4072,-34.2122,healthy control,0.842568389
-16.2641,10.7234,-41.2903,healthy control,0.8360115
-16.0428,10.5278,-41.2495,healthy control,0.838647167
-14.5623,14.6125,-39.8345,healthy control,0.798004389
-17.222,25.0844,-34.6481,healthy control,0.809048056
-17.8497,14.4185,-41.5937,healthy control,0.821314556
-15.6037,9.64484,-40.6076,healthy control,0.833524333
-18.0497,13.7545,-41.0386,healthy control,0.834479833
-15.2444,4.8611,-42.2114,healthy control,0.829509222
-15.7965,7.47537,-41.401,healthy control,0.816997722
-18.2332,23.9709,-36.6999,healthy control,0.824614722
-17.2923,17.9671,-38.6518,healthy control,0.831758333
-18.1912,23.8431,-36.9628,healthy control,0.817068056
-16.8628,12.5442,-40.743,healthy control,0.838730833
-15.337,7.32381,-41.2273,healthy control,0.839424278
-16.9801,14.6821,-39.8835,healthy control,0.835973333
-16.6535,28.2338,-35.8959,healthy control,0.765207
-9.55321,42.034,-27.6812,healthy control,0.754021611
-18.0665,39.4954,-30.8252,healthy control,0.8011355
-18.1473,39.284,-31.7577,healthy control,0.8115465
-18.7184,28.3663,-37.1494,healthy control,0.828721278
-17.6731,37.9892,-31.9186,healthy control,0.812770333
-17.9318,35.9276,-32.0297,healthy control,0.820494889
-18.2822,30.7332,-35.8342,healthy control,0.819401611
-14.9427,26.8619,-37.0167,healthy control,0.776577
-15.9064,45.5866,-26.9212,healthy control,0.784309111
-17.7256,25.0635,-38.3751,healthy control,0.811945722
-16.0636,32.0065,-34.0652,healthy control,0.776286556
-16.7603,42.7085,-29.7527,healthy control,0.784247222
-19.6169,28.2752,-37.8839,healthy control,0.829410444
-18.8171,30.5474,-36.1499,healthy control,0.814118056
6.79351,39.8674,-23.3939,healthy control,0.703757333
14.5466,35.1115,-21.1957,healthy control,0.641229889
9.41087,40.4382,-20.3474,healthy control,0.708655056
2.65937,40.0815,-27.5951,healthy control,0.716253167
7.43033,38.4048,-24.9446,healthy control,0.703191556
8.75133,40.8226,-24.4481,healthy control,0.706894778
5.73535,41.2102,-24.2992,healthy control,0.735253333
3.08548,42.3769,-23.7992,healthy control,0.739997389
1.93309,42.7589,-26.8424,healthy control,0.727663167
5.1499,41.745,-23.4104,healthy control,0.729625556
-2.14233,47.9579,-25.6307,healthy control,0.748573
-5.03328,42.2632,-31.5801,healthy control,0.745590833
4.10618,46.5829,-21.8166,healthy control,0.7453055
-0.886816,43.6775,-27.3953,healthy control,0.733494111
3.99008,41.9485,-24.5367,healthy control,0.743487778
4.97955,41.5393,-25.4437,healthy control,0.717698833
6.12473,38.5436,-26.7267,healthy control,0.691843333
18.1286,4.12033,-4.22752,healthy control,0.505295667
14.4763,9.95937,-0.741938,healthy control,0.385505444
15.1736,9.21797,-3.28684,healthy control,0.445125444
19.9453,2.31366,-5.76878,healthy control,0.32657085
19.6522,8.45501,-0.425512,healthy control,0.339937167
18.462,6.34485,-4.10614,healthy control,0.526920439
15.2421,7.11136,-6.72957,healthy control,0.42516055
19.7453,6.27299,-3.31902,healthy control,0.510837028
6.50537,0.991827,-24.2819,healthy control,0.710139833
9.60189,-1.11838,-21.963,healthy control,0.723041722
11.6876,-1.55966,-21.4204,healthy control,0.745770889
13.9012,-2.38173,-20.4621,healthy control,0.730995
11.5826,-1.05509,-17.8236,healthy control,0.733488889
13.2639,-1.89606,-20.3882,healthy control,0.751415556
11.1382,-1.15132,-24.7602,healthy control,0.731014389
10.5413,-2.01129,-25.4571,healthy control,0.739361167
10.682,-1.80977,-23.7342,healthy control,0.711180611
15.5542,28.578,8.80584,healthy control,0.755875778
13.1523,31.8436,9.15398,healthy control,0.751927056
12.8217,31.1333,8.76449,healthy control,0.765755222
14.2512,31.4196,9.24918,healthy control,0.771033389
15.0919,27.8529,9.29504,healthy control,0.756734278
13.8691,32.1045,10.3829,healthy control,0.755992444
15.2367,31.9016,10.6875,healthy control,0.757612667
12.9116,33.1147,4.84348,healthy control,0.738075889
8.45099,33.2895,1.18574,healthy control,0.719416778
12.5941,33.3561,9.88319,healthy control,0.783412889
14.3308,32.2322,10.5532,healthy control,0.788613944
28.8783,8.61529,13.2159,healthy control,0.825782611
27.8375,10.6204,13.3886,healthy control,0.8344085
29.3115,4.38206,12.4732,healthy control,0.837814722
27.8784,8.10538,12.9379,healthy control,0.820477389
29.8408,5.41195,11.995,healthy control,0.830842167
29.2053,2.24016,10.7488,healthy control,0.833969556
30.3613,5.07408,12.5719,healthy control,0.8288675
30.2886,2.64133,11.1334,healthy control,0.829686278
28.1532,7.27381,12.3968,healthy control,0.830153056
30.5722,3.92128,11.3279,healthy control,0.818420667
31.2068,-1.30107,10.2144,healthy control,0.832457889
29.1929,7.36021,12.583,healthy control,0.822027333
26.7675,-17.34,-6.12893,healthy control,0.815124056
31.1593,-8.63804,5.47791,healthy control,0.809397167
25.3907,-18.6827,-7.39582,healthy control,0.847898889
27.6075,-14.8427,-3.31203,healthy control,0.839989778
30.5504,-13.9995,0.415174,healthy control,0.828097111
22.5477,-18.7727,-9.07026,healthy control,0.835207833
27.8672,-16.2633,-3.44385,healthy control,0.845324333
18.0147,-19.6885,-14.4678,healthy control,0.850280556
26.0639,-16.7843,-4.92282,healthy control,0.830353833
26.2268,-18.9131,-7.59757,healthy control,0.846409556
28.7912,-12.8115,0.947948,healthy control,0.844344722
19.7771,-20.7771,-13.4852,healthy control,0.839600833
27.8234,-16.2847,-2.95946,healthy control,0.838832333
8.143,-23.4844,-27.3403,healthy control,0.865048944
7.53573,-23.0793,-27.0241,healthy control,0.864706167
10.672,-24.1332,-25.1971,healthy control,0.868304944
11.3653,-25.5721,-26.547,healthy control,0.860127889
17.2438,-24.6299,-20.452,healthy control,0.862315444
11.8055,-25.3452,-25.95,healthy control,0.857502333
12.584,-25.47,-26.0186,healthy control,0.849763556
8.14373,-24.2914,-27.622,healthy control,0.860824722
8.87275,-24.3907,-27.3032,healthy control,0.857985778
10.7625,-23.6156,-25.1674,healthy control,0.868102444
12.1141,-24.456,-24.2328,healthy control,0.8605185
8.40079,-23.1276,-26.227,healthy control,0.866360722
12.9665,-25.143,-24.7598,healthy control,0.864789111
1.14993,-21.1853,-33.5766,healthy control,0.836493667
-4.44659,-16.4318,-38.5278,healthy control,0.851133333
-0.316234,-20.3519,-35.0906,healthy control,0.8565575
-1.99953,-17.9608,-36.7007,healthy control,0.844710722
-9.17753,-11.6523,-41.3192,healthy control,0.843019833
-4.13908,-17.8273,-37.5748,healthy control,0.845124
-7.76071,-12.9442,-42.5872,healthy control,0.843654056
-4.43261,-16.113,-39.8538,healthy control,0.859164111
-7.40825,-13.8387,-40.6042,healthy control,0.856768
-6.66843,-13.7733,-40.6894,healthy control,0.853324833
-4.33079,-17.2348,-38.3459,healthy control,0.858837944
-6.91189,-12.8525,-39.9614,healthy control,0.845891444
-9.74217,-10.9206,-41.7128,healthy control,0.843925722
-6.76591,-13.2432,-40.0165,healthy control,0.854407889
-19.7368,4.69901,-41.0013,healthy control,0.856730889
-21.12,9.87829,-40.837,healthy control,0.854119556
-19.0231,3.75158,-42.1081,healthy control,0.847414833
-21.3511,9.72786,-41.0542,healthy control,0.853897778
-17.0284,1.42843,-40.7605,healthy control,0.846028444
-22.1671,14.3904,-39.2865,healthy control,0.8470855
-20.9796,9.67842,-40.7059,healthy control,0.840717333
-21.2799,16.796,-38.3544,healthy control,0.824015556
-20.9831,11.7195,-39.6653,healthy control,0.838950333
-21.1215,15.9947,-38.0643,healthy control,0.823093278
-17.1723,0.831872,-41.5625,healthy control,0.846455389
-22.2275,14.0714,-39.9475,healthy control,0.842244056
-19.2441,1.73379,-43.4451,healthy control,0.847961333
-18.0833,-0.0624981,-42.2017,healthy control,0.847374667
-17.4339,0.463877,-40.4463,healthy control,0.848373889
48.0714,20.774,1.10357,healthy control,0.718146467
49.8882,21.8721,5.54166,healthy control,0.753450722
49.1166,25.5198,6.07972,healthy control,0.740162056
47.1262,22.8471,3.8143,healthy control,0.665653672
48.8382,25.6875,6.89221,healthy control,0.777918556
47.9318,28.9349,8.18413,healthy control,0.712835261
46.7428,26.7782,4.436,healthy control,0.71836915
49.1184,21.893,6.12491,healthy control,0.767734389
50.7091,19.2018,2.31681,healthy control,0.703734944
49.9439,16.1644,1.29349,healthy control,0.714350456
50.592,18.9083,4.43223,healthy control,0.732125961
52.6785,12.942,0.839522,healthy control,0.669505833
42.4479,-12.323,-17.7391,healthy control,0.712161222
36.9261,-18.0688,-28.2262,healthy control,0.616794444
46.2762,-14.3527,-16.7908,healthy control,0.724583833
44.0627,-12.4598,-18.5133,healthy control,0.706693667
46.8625,-9.53961,-14.8561,healthy control,0.671155111
38.4919,-14.1522,-26.0955,healthy control,0.6163055
37.9624,-14.5427,-25.2912,healthy control,0.640492611
40.4455,-14.5124,-23.5176,healthy control,0.648867333
47.3001,-11.5285,-16.9736,healthy control,0.688379
45.1406,-12.9589,-20.1812,healthy control,0.680179278
46.1146,-11.2047,-17.0692,healthy control,0.701543333
46.7857,-10.7615,-17.3812,healthy control,0.708226167
47.7108,-15.0098,-20.6015,healthy control,0.648668722
2.60923,6.06776,-52.8407,healthy control,0.597435439
10.1731,-5.18839,-50.2629,healthy control,0.643846556
10.9671,-6.90405,-50.3872,healthy control,0.617093028
11.0971,-3.05099,-48.9701,healthy control,0.609317017
8.34785,-3.49743,-52.4913,healthy control,0.62429995
9.87397,-1.52775,-51.3573,healthy control,0.633928467
8.213,-3.3604,-53.0879,healthy control,0.639864956
9.20525,-0.0151205,-49.8921,healthy control,0.615892517
